Compound CID,BioAssay AID,Substance SID,Activity,Protein GI (NCBI),NCBI Gene ID,Activity value (µM),Activity type,BioAssay Name,BioAssay Type,PMID
31703,1121445,123097261,Active,,,1.0,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,
31703,1126614,123097261,Unspecified,,,16.9,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 24 hrs by MTT assay,Confirmatory,24681979.0
31703,1126799,123097261,Active,,,0.077,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,24684844.0
31703,1126856,123097261,Active,,,6.1,IC50,Cytotoxicity against human MCF7 cells assessed as surviving fraction after 48 hrs by SRB assay,Confirmatory,24686014.0
31703,1127348,123097261,Active,,,1.07,IC50,In vitro cytotoxicity against human MCF7 cells assessed as growth inhibition by MTT assay,Confirmatory,24742385.0
31703,1142514,123097261,Active,,,0.02,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,24780599.0
31703,1142868,123097261,Active,,,8.62,IC50,Cytotoxicity against human MCF7 cells,Confirmatory,24793880.0
31703,1143706,123097261,Active,,,0.64,IC50,Cytotoxicity against human MCF7 cells after 96 hrs by MTT assay,Confirmatory,24852278.0
31703,1155393,123097261,Active,,,0.5,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by sulforhodamine B assay,Confirmatory,24910974.0
31703,1156517,123097261,Unspecified,,,10.9,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell viability after 48 hrs by MTT assay,Confirmatory,24953027.0
31703,1158146,123097261,Active,,,8.02,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell survival after 48 hrs by MTT assay,Confirmatory,24878360.0
31703,1159129,123097261,Active,,,0.35,IC50,Antiproliferative activity against human MCF7 cells after 24 and 72 hrs by MTT assay,Confirmatory,24941130.0
31703,1162087,123097261,Active,,,0.6,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,25172418.0
31703,1162090,123097261,Active,,,1.05,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,25172420.0
31703,1165225,123097261,Active,,,0.7,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,25241926.0
31703,1166273,123097261,Active,,,0.00802,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by sulforhodamine-B assay,Confirmatory,25255434.0
31703,1166339,123097261,Active,,,0.2,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,25259516.0
31703,1168283,123097261,Unspecified,,,10.0,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell growth after 24 hrs by MTS assay,Confirmatory,25300820.0
31703,1169306,123097261,Active,,,0.46,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25314138.0
31703,1174233,123097261,Active,,,2.78,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25462233.0
31703,1174572,123097261,Active,,,0.36,IC50,Anticancer activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25462264.0
31703,1174641,123097261,Active,,,1.17,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by SRB assay,Confirmatory,25462265.0
31703,1175673,123097261,Active,,,0.4,IC50,Cytotoxicity against human MCF7 cells after 2 days by CCK-8 assay,Confirmatory,25481396.0
31703,1177951,123097261,Unspecified,,,5490.0,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by SRB assay,Confirmatory,24583357.0
31703,1185390,123097261,Active,,,0.66,IC50,Cytotoxicity against human MCF7 cells assessed as cell survival after 24 hrs by XTT assay,Confirmatory,25059501.0
31703,1185769,123097261,Active,,,6.75,IC50,Anticancer activity against human MCF7 cells assessed as inhibition of tumor cell proliferation after 48 hrs by MTT assay,Confirmatory,25064350.0
31703,1186793,123097261,Active,,,3.0,IC50,Anticancer activity against human MCF7 cells assessed as cell viability after 48 hrs by MTT microcultured tetrazolium assay,Confirmatory,25096298.0
31703,1187963,123097261,Active,,,0.32,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs,Confirmatory,25127463.0
31703,1189151,123097261,Unspecified,,,15.0,IC50,Antiproliferative activity against doxorubicin-resistant human MCF7 cells after 48 hrs by SRB method,Confirmatory,25061803.0
31703,1190345,123097261,Active,,,0.12,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25563891.0
31703,1192782,123097261,Active,,,0.75,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25619894.0
31703,1193481,123097261,Active,,,0.12,IC50,Antiproliferative activity against ER positive human MCF7 cells assessed as inhibition of cell growth after 48 hrs by MTT assay,Confirmatory,25737400.0
31703,1197177,123097261,Active,,,2.24,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,25594739.0
31703,1197577,123097261,Active,,,0.99,IC50,Anticancer activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25615796.0
31703,1198115,123097261,Active,,,0.8,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,25655719.0
31703,1201032,123097261,Active,,,2.63,IC50,Anticancer activity against human MCF7 cells by MTT assay,Confirmatory,25743216.0
31703,1201818,123097261,Active,,,0.009,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 96 hrs by SRB assay,Confirmatory,25817774.0
31703,1202243,123097261,Active,,,1.35,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,25874331.0
31703,1202641,123097261,Unspecified,,,33.13,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by sulforhodamine B assay,Confirmatory,25912674.0
31703,1204142,123097261,Active,,,2.31,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by SRB method,Confirmatory,25933593.0
31703,1227984,123097261,Unspecified,,,11.52,IC50,Antiproliferative activity against human MCF7 cells assessed as reduction in cell growth incubated at 37 degC for 3 days by resazurin microplate assay,Confirmatory,25734623.0
31703,1233444,123097261,Unspecified,,,12.34,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability by SRB assay,Confirmatory,26022842.0
31703,1236045,123097261,Unspecified,,,34.52,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell viability after 24 hrs by MTT assay,Confirmatory,26200396.0
31703,1236605,123097261,Active,,,0.022,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,25937236.0
31703,1236606,123097261,Active,,,5.3,IC50,Antiproliferative activity against human doxorubicin-resistant MCF7 cells after 48 hrs by MTT assay,Confirmatory,25937236.0
31703,1241181,123097261,Active,,,0.96,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26264845.0
31703,1241664,123097261,Active,,,0.32,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation/survival after 72 hrs by resazurin dye reduction assay,Confirmatory,26305181.0
31703,1243573,123097261,Active,,,6.2,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by sulforhodamine B assay,Confirmatory,26317881.0
31703,1244849,123097261,Active,,,1.172,IC50,Anticancer against human MCF7 cells assessed as tumor growth inhibition after 72 hrs by SRB assay,Confirmatory,26256032.0
31703,1246836,123097261,Active,,,1.35,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,26280921.0
31703,1246954,123097261,Active,,,0.000294,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 5 days by cell viability analyzer,Confirmatory,26291039.0
31703,1247276,123097261,Active,,,1.054,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26301558.0
31703,1248172,123097261,Active,,,0.92,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTT assay,Confirmatory,26381063.0
31703,1248656,123097261,Active,,,3.12,IC50,Antiproliferative activity against human MCF7 cells by MTT assay,Confirmatory,
31703,1249664,123097261,Active,,,0.13,IC50,Antiproliferative activity against human MCF7 cells assessed as growth inhibition incubated for 48 hrs by MTT assay,Confirmatory,26253231.0
31703,1249730,123097261,Active,,,0.06,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition incubated for 72 hrs by MTT assay,Confirmatory,26280922.0
31703,1252549,123097261,Active,,,0.63,IC50,Anticancer activity against human MCF7 cells assessed as reduction in cell viability incubated for 48 hrs by MTT assay,Confirmatory,26330077.0
31703,1255362,123097261,Active,,,0.83,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26398312.0
31703,1256778,123097261,Active,,,1.12,IC50,Antiproliferative activity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,26494582.0
31703,1256779,123097261,Active,,,0.62,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26494582.0
31703,1256780,123097261,Active,,,0.29,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,26494582.0
31703,1262008,123097261,Active,,,0.44,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by sulforhodamine B assay,Confirmatory,26496013.0
31703,1264282,123097261,Active,,,1.08,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTT assay,Confirmatory,26433616.0
31703,1265184,123097261,Active,,,3.18,IC50,Anticancer activity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,26542964.0
31703,1268233,123097261,Active,,,0.9,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability by MTT assay,Confirmatory,26646219.0
31703,1270153,123097261,Active,,,1.172,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by SRB assay,Confirmatory,
31703,1274548,123097261,Active,,,5.3,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition after 24 hrs by XTT assay,Confirmatory,26649907.0
31703,1275212,123097261,Active,,,2.57,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 24 hrs by crystal violet staining assay,Confirmatory,26706352.0
31703,1275398,123097261,Active,,,0.9,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability by MTT assay,Confirmatory,26774921.0
31703,1280152,123097261,Active,,,0.16,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26386603.0
31703,1281328,123097261,Active,,,0.112,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,26840362.0
31703,1281813,123097261,Active,,,5.73,IC50,Cytotoxicity against human MCF7 cells by MTT assay,Confirmatory,26873414.0
31703,1281828,123097261,Active,,,2.78,IC50,Antiproliferative activity against human MCF7 cells assessed as cell viability after 24 hrs by MTT assay,Confirmatory,26874744.0
31703,1282092,123097261,Active,,,0.924,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 48 hrs by MTT assay,Confirmatory,26972921.0
31703,1282469,123097261,Active,,,0.2,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition after 72 hrs by MTT assay,Confirmatory,26720155.0
31703,1290879,123097261,Active,,,0.07,IC50,Antiproliferative activity against human MCF7 cells assessed as cell viability after 48 hrs by SRB assay,Confirmatory,26947606.0
31703,1290929,123097261,Active,,,1.33,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26948541.0
31703,1292140,123097261,Active,,,1.13,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,27015609.0
31703,1293596,123097261,Active,,,8.02,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,26907155.0
31703,1294870,123097261,Active,,,0.81,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,27060757.0
31703,1295301,123097261,Active,,,0.38,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 48 hrs by MTT assay,Confirmatory,27080182.0
31703,1295323,123097261,Active,,,0.13,IC50,Growth inhibition of human MCF7 cells incubated for 48 hrs by MTT assay,Confirmatory,27080187.0
31703,1295451,123097261,Active,,,6.1,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by sulforhodamine B assay,Confirmatory,
31703,1295598,123097261,Active,,,2.96,IC50,Antiproliferative activity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,
31703,1297552,123097261,Active,,,1.94,IC50,Cytotoxicity against human MCF7 cells assessed as inhibition of cell proliferation after 24 hrs by MTT assay,Confirmatory,27036521.0
31703,1297981,123097261,Active,,,1.17,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell growth after 72 hrs by cell titer glo assay,Confirmatory,27080175.0
31703,1305658,123097261,Active,,,0.2,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition after 72 hrs by MTT assay,Confirmatory,27231128.0
31703,1308544,123097261,Active,,,1.02,IC50,Cytotoxicity against human MCF7 cells assessed as cell viability after 48 hrs by MTT assay,Confirmatory,27149641.0
31703,1308561,123097261,Unspecified,,,50.4,IC50,Cytotoxicity against human MCF7/DX cells assessed as growth inhibition after 48 hrs by MTT assay,Confirmatory,27149641.0
31703,1310272,123097261,Active,,,0.55,IC50,Cytotoxicity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,27116711.0
31703,1313267,123097261,Unspecified,,,15.69,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability by resazurin microplate assay,Confirmatory,27311894.0
31703,1315446,123097261,Active,,,0.8,IC50,Cytotoxicity against human MCF7 cells assessed as cell growth inhibition by MTT assay,Confirmatory,27187861.0
31703,1315650,123097261,Active,,,0.12,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by XTT assay,Confirmatory,27227682.0
31703,1315655,123097261,Active,,,6.75,IC50,Cytotoxicity against human MCF7 cells by resazurin microplate assay,Confirmatory,27228159.0
31703,1325325,123097261,Active,,,3.83,IC50,Cytotoxicity against human MCF7 cells after 24 hrs by MTT assay,Confirmatory,27769619.0
31703,1327088,123097261,Active,,,0.14,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,27423028.0
31703,1327262,123097261,Active,,,0.02,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by MTT assay,Confirmatory,27448912.0
31703,1330721,123097261,Active,,,0.04,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by Sulforhodamine B-stain assay,Confirmatory,27484508.0
31703,1335337,123097261,Active,,,8.81,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,27597408.0
31703,1338249,123097261,Active,,,0.3,IC50,Antiproliferative activity against human MCF7 cells after 24 hrs by CellTiter-Glo assay,Confirmatory,27769032.0
31703,1338250,123097261,Active,,,0.16,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by CellTiter-Glo assay,Confirmatory,27769032.0
31703,1339212,123097261,Active,,,0.812,IC50,Growth inhibition of human MCF7 cells after 24 hrs by MTT assay,Confirmatory,28094220.0
31703,1351432,123097261,Unspecified,,,18.5,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,29289880.0
31703,1355093,123097261,Active,,,0.879,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,29795767.0
31703,1355099,123097261,Unspecified,,,100.0,IC50,Antiproliferative activity against human MCF7/ADR cells after 48 hrs by MTT assay,Confirmatory,29795767.0
31703,1357568,123097261,Active,,,0.48,IC50,Antiproliferative activity against human MCF7 cells after 72 hrs by CCK-8 assay,Confirmatory,29614418.0
31703,1358718,123097261,Active,,,0.37,IC50,Cytotoxicity against human MCF7 cells under hypoxic condition by MTT assay,Confirmatory,29684705.0
31703,1359159,123097261,Active,,,0.8,IC50,Cytotoxicity against human MCF7 cells assessed as reduction in cell viability after 48 hrs by MTT assay,Confirmatory,29702447.0
31703,1360269,123097261,Unspecified,,,20.2,IC50,Antiproliferative activity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,29852328.0
31703,1360529,123097261,Active,,,0.0756,IC50,Cytotoxicity against human MCF7 cells assessed as growth inhibition after 72 hrs by MTT assay,Confirmatory,29886322.0
31703,1362593,123097261,Active,,,0.58,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by MTT assay,Confirmatory,30172625.0
31703,1373223,123097261,Active,,,0.05,IC50,Cytotoxicity against human MCF7 cells after 48 hrs by neutral red dye based assay,Confirmatory,29317147.0
31703,1374235,123097261,Active,,,7.86,IC50,Antiproliferative activity against human MCF7 cells incubated for 24 hrs by MTT assay,Confirmatory,29409753.0
